driverId,total_points,avg_points,race_count,avg_position,wins,win_rate
626,16.0,1.4545454545454546,11,6.909090909090909,0.0,0.0
627,18.0,0.6923076923076923,26,7.5,0.0,0.0
628,8.0,2.6666666666666665,3,7.0,1.0,0.3333333333333333
629,0.0,0.0,2,9.5,0.0,0.0
630,0.0,0.0,2,16.5,0.0,0.0
632,11.0,2.2,5,5.8,0.0,0.0
633,48.0,2.6666666666666665,18,4.277777777777778,0.0,0.0
638,0.0,0.0,1,11.0,0.0,0.0
640,9.0,0.75,12,7.0,0.0,0.0
641,41.0,3.4166666666666665,12,4.083333333333333,1.0,0.08333333333333333
642,126.33,4.678888888888888,27,2.814814814814815,5.0,0.18518518518518517
643,13.0,1.625,8,5.125,0.0,0.0
644,4.0,0.6666666666666666,6,6.666666666666667,0.0,0.0
647,138.0,6.2727272727272725,22,2.1818181818181817,13.0,0.5909090909090909
648,17.0,2.8333333333333335,6,4.166666666666667,0.0,0.0
650,0.0,0.0,2,8.5,0.0,0.0
651,0.0,0.0,5,10.2,0.0,0.0
653,4.0,1.0,4,10.25,0.0,0.0
654,1.0,0.25,4,10.25,0.0,0.0
655,0.0,0.0,1,10.0,0.0,0.0
656,8.0,2.6666666666666665,3,6.0,0.0,0.0
657,18.0,6.0,3,6.333333333333333,2.0,0.6666666666666666
658,9.0,1.8,5,7.2,0.0,0.0
659,0.0,0.0,2,14.5,0.0,0.0
660,0.0,0.0,13,10.384615384615385,0.0,0.0
661,0.0,0.0,1,7.0,0.0,0.0
662,0.0,0.0,1,7.0,0.0,0.0
663,3.0,0.375,8,7.375,0.0,0.0
664,0.0,0.0,2,14.5,0.0,0.0
665,0.0,0.0,1,13.0,0.0,0.0
667,0.0,0.0,1,9.0,0.0,0.0
669,8.0,0.8,10,7.4,0.0,0.0
670,8.14,2.7133333333333334,3,5.0,0.0,0.0
672,0.0,0.0,1,11.0,0.0,0.0
673,8.0,4.0,2,3.5,0.0,0.0
674,0.0,0.0,1,9.0,0.0,0.0
675,2.0,0.5,4,12.25,0.0,0.0
676,0.0,0.0,1,19.0,0.0,0.0
677,0.0,0.0,1,20.0,0.0,0.0
679,0.0,0.0,2,12.0,0.0,0.0
680,0.0,0.0,3,8.333333333333334,0.0,0.0
682,0.0,0.0,1,11.0,0.0,0.0
683,0.0,0.0,1,14.0,0.0,0.0
686,9.0,2.25,4,4.75,0.0,0.0
687,4.0,0.8,5,7.6,0.0,0.0
688,0.0,0.0,4,12.5,0.0,0.0
689,2.0,0.3333333333333333,6,11.5,0.0,0.0
690,0.0,0.0,1,11.0,0.0,0.0
691,2.0,2.0,1,5.0,0.0,0.0
692,0.0,0.0,1,12.0,0.0,0.0
693,0.0,0.0,2,7.5,0.0,0.0
695,2.0,2.0,1,5.0,0.0,0.0
696,0.0,0.0,1,8.0,0.0,0.0
697,17.5,1.9444444444444444,9,4.333333333333333,0.0,0.0
699,0.0,0.0,1,11.0,0.0,0.0
700,0.0,0.0,1,12.0,0.0,0.0
701,6.0,3.0,2,8.5,0.0,0.0
702,0.0,0.0,2,15.0,0.0,0.0
703,0.0,0.0,1,13.0,0.0,0.0
704,5.0,0.625,8,8.875,0.0,0.0
705,0.0,0.0,1,21.0,0.0,0.0
708,0.0,0.0,2,9.5,0.0,0.0
709,0.0,0.0,2,13.5,0.0,0.0
710,0.0,0.0,1,14.0,0.0,0.0
717,0.0,0.0,1,14.0,0.0,0.0
719,0.0,0.0,1,9.0,0.0,0.0
720,0.0,0.0,1,8.0,0.0,0.0
721,0.0,0.0,2,9.0,0.0,0.0
723,10.0,1.6666666666666667,6,7.666666666666667,0.0,0.0
724,0.0,0.0,1,8.0,0.0,0.0
726,0.0,0.0,2,8.0,0.0,0.0
727,0.0,0.0,1,12.0,0.0,0.0
728,0.0,0.0,1,13.0,0.0,0.0
729,0.0,0.0,1,14.0,0.0,0.0
730,0.0,0.0,2,17.0,0.0,0.0
731,0.0,0.0,2,12.5,0.0,0.0
732,0.0,0.0,2,19.5,0.0,0.0
734,2.0,2.0,1,5.0,0.0,0.0
735,0.0,0.0,1,7.0,0.0,0.0
736,0.0,0.0,2,9.0,0.0,0.0
737,0.0,0.0,1,14.0,0.0,0.0
738,0.0,0.0,1,15.0,0.0,0.0
740,0.0,0.0,1,12.0,0.0,0.0
741,3.0,0.5,6,7.333333333333333,0.0,0.0
742,3.0,1.5,2,8.0,0.0,0.0
743,2.0,2.0,1,5.0,0.0,0.0
744,0.0,0.0,1,9.0,0.0,0.0
745,0.0,0.0,1,12.0,0.0,0.0
746,0.0,0.0,1,18.0,0.0,0.0
748,0.0,0.0,1,11.0,0.0,0.0
751,0.0,0.0,1,7.0,0.0,0.0
752,0.0,0.0,1,9.0,0.0,0.0
753,0.0,0.0,1,11.0,0.0,0.0
759,0.0,0.0,1,9.0,0.0,0.0
762,0.0,0.0,1,9.0,0.0,0.0
763,3.0,1.0,3,6.666666666666667,0.0,0.0
764,0.0,0.0,2,11.5,0.0,0.0
766,9.0,4.5,2,3.5,1.0,0.5
767,0.0,0.0,1,7.0,0.0,0.0
768,4.0,4.0,1,3.0,0.0,0.0
770,3.0,3.0,1,4.0,0.0,0.0
771,0.0,0.0,1,19.0,0.0,0.0
772,0.0,0.0,1,13.0,0.0,0.0
773,0.0,0.0,3,8.0,0.0,0.0
774,1.0,0.5,2,6.5,0.0,0.0
778,0.0,0.0,2,9.0,0.0,0.0
780,0.0,0.0,2,10.5,0.0,0.0
784,0.0,0.0,1,9.0,0.0,0.0
785,0.0,0.0,1,9.0,0.0,0.0
786,32.0,4.571428571428571,7,3.2857142857142856,1.0,0.14285714285714285
787,0.0,0.0,1,7.0,0.0,0.0
788,0.0,0.0,1,10.0,0.0,0.0
793,3.0,3.0,1,4.0,0.0,0.0
794,1.0,1.0,1,5.0,0.0,0.0
795,0.0,0.0,1,11.0,0.0,0.0
796,0.0,0.0,1,22.0,0.0,0.0
797,0.0,0.0,1,23.0,0.0,0.0
799,0.0,0.0,1,15.0,0.0,0.0
800,0.0,0.0,1,7.0,0.0,0.0
801,0.0,0.0,1,6.0,0.0,0.0
802,3.0,3.0,1,2.0,0.0,0.0
804,0.0,0.0,1,17.0,0.0,0.0
806,0.0,0.0,1,6.0,0.0,0.0
807,563.0,2.99468085106383,188,10.22340425531915,0.0,0.0
808,64.0,1.3617021276595744,47,12.914893617021276,0.0,0.0
810,0.0,0.0,10,17.6,0.0,0.0
811,33.0,0.9428571428571428,35,13.885714285714286,0.0,0.0
812,0.0,0.0,9,17.22222222222222,0.0,0.0
813,76.0,1.1343283582089552,67,12.805970149253731,1.0,0.014925373134328358
814,121.0,2.326923076923077,52,10.576923076923077,0.0,0.0
815,1585.0,6.314741035856573,251,8.00796812749004,6.0,0.02390438247011952
816,0.0,0.0,17,17.88235294117647,0.0,0.0
817,1320.0,6.055045871559633,218,8.73394495412844,8.0,0.03669724770642202
818,51.0,1.1333333333333333,45,11.911111111111111,0.0,0.0
819,0.0,0.0,30,17.3,0.0,0.0
820,0.0,0.0,32,17.34375,0.0,0.0
821,6.0,0.13043478260869565,46,13.956521739130435,0.0,0.0
822,1788.0,8.127272727272727,220,7.831818181818182,10.0,0.045454545454545456
823,0.0,0.0,16,17.375,0.0,0.0
824,2.0,0.07142857142857142,28,16.571428571428573,0.0,0.0
825,196.0,1.264516129032258,155,12.593548387096774,0.0,0.0
826,202.0,2.2444444444444445,90,10.622222222222222,0.0,0.0
828,18.0,0.24324324324324326,74,13.91891891891892,0.0,0.0
829,0.0,0.0,16,16.125,0.0,0.0
830,2912.5,16.27094972067039,179,3.547486033519553,63.0,0.35195530726256985
831,29.0,0.8787878787878788,33,13.090909090909092,0.0,0.0
832,1203.5,7.079411764705882,170,7.229411764705882,4.0,0.023529411764705882
833,0.0,0.0,12,15.5,0.0,0.0
834,0.0,0.0,5,15.4,0.0,0.0
835,9.0,0.34615384615384615,26,13.26923076923077,0.0,0.0
836,6.0,0.1935483870967742,31,15.0,0.0,0.0
837,0.0,0.0,9,18.22222222222222,0.0,0.0
838,26.0,0.7647058823529411,34,12.088235294117647,0.0,0.0
839,440.0,3.3333333333333335,132,9.962121212121213,1.0,0.007575757575757576
840,286.0,2.0,143,11.293706293706293,0.0,0.0
841,21.0,0.375,56,13.392857142857142,0.0,0.0
842,426.0,3.1791044776119404,134,10.08955223880597,1.0,0.007462686567164179
843,4.0,0.23529411764705882,17,13.352941176470589,0.0,0.0
844,1363.0,10.817460317460318,126,5.484126984126984,8.0,0.06349206349206349
845,1.0,0.05555555555555555,18,14.833333333333334,0.0,0.0
846,950.0,7.983193277310924,119,7.050420168067227,4.0,0.03361344537815126
847,664.0,5.981981981981982,111,9.36936936936937,3.0,0.02702702702702703
848,238.0,2.7045454545454546,88,10.613636363636363,0.0,0.0
849,9.0,0.17647058823529413,51,15.431372549019608,0.0,0.0
850,0.0,0.0,2,18.0,0.0,0.0
851,0.0,0.0,1,16.0,0.0,0.0
852,87.0,1.1756756756756757,74,12.27027027027027,0.0,0.0
853,0.0,0.0,16,17.8125,0.0,0.0
854,12.0,0.3157894736842105,38,15.052631578947368,0.0,0.0
855,16.0,0.27586206896551724,58,13.948275862068966,0.0,0.0
856,2.0,0.2,10,14.8,0.0,0.0
857,347.0,8.069767441860465,43,7.116279069767442,2.0,0.046511627906976744
858,1.0,0.034482758620689655,29,15.689655172413794,0.0,0.0
859,6.0,0.5454545454545454,11,12.909090909090908,0.0,0.0
860,7.0,2.3333333333333335,3,9.666666666666666,0.0,0.0
861,5.0,0.8333333333333334,6,11.166666666666666,0.0,0.0
862,0.0,0.0,1,15.0,0.0,0.0
